,IDX2,Comment,OBSVAL,OBS_group,Variance
63,bf_13_7077555_yr2005,"Used original val, no upstream site",7.071428571428571,BF_annual,2.1313809523809533
64,bf_13_7077555_yr2006,"Used original val, no upstream site",7.198571428571428,BF_annual,0.5096476190476191
65,bf_13_7077555_yr2007,"Used original val, no upstream site",8.552857142857144,BF_annual,4.149223809523809
66,bf_13_7077555_yr2008,"Used original val, no upstream site",10.291428571428572,BF_annual,19.75514761904762
67,bf_13_7077555_yr2009,"Used original val, no upstream site",19.611428571428565,BF_annual,21.229247619047605
68,bf_13_7077555_yr2010,"Used original val, no upstream site",10.04857142857143,BF_annual,7.038980952380953
69,bf_13_7077555_yr2012,"Used original val, no upstream site",5.314285714285714,BF_annual,3.972495238095239
70,bf_13_7077555_yr2013,"Used original val, no upstream site",11.947142857142856,BF_annual,5.477323809523809
71,bf_13_7077555_yr2014,"Used original val, no upstream site",11.575714285714286,BF_annual,6.6713619047619055
72,bf_13_7077555_yr2015,"Used original val, no upstream site",13.971428571428573,BF_annual,21.411847619047627
73,bf_13_7077555_yr2017,"Used original val, no upstream site",9.89,BF_annual,9.286599999999996
74,bf_13_7077555_yr2018,"Used original val, no upstream site",14.298571428571426,BF_annual,11.537880952380954
75,bf_13_7077555_yr2019,"Used original val, no upstream site",19.83285714285714,BF_annual,4.158657142857143
76,bf_15_7274000_yr2000,"Used original val, no upstream site",2.9371428571428573,BF_annual,0.5116238095238094
77,bf_15_7274000_yr2002,"Used original val, no upstream site",9.435714285714283,BF_annual,6.478495238095236
78,bf_15_7274000_yr2003,"Used original val, no upstream site",9.27,BF_annual,2.578866666666666
79,bf_15_7274000_yr2004,"Used original val, no upstream site",9.684285714285718,BF_annual,7.3848619047619035
80,bf_15_7274000_yr2005,"Used original val, no upstream site",5.797142857142857,BF_annual,0.9295238095238096
81,bf_15_7274000_yr2006,"Used original val, no upstream site",5.772857142857142,BF_annual,0.9322571428571431
82,bf_15_7274000_yr2007,"Used original val, no upstream site",3.2057142857142864,BF_annual,0.31446190476190466
83,bf_15_7274000_yr2008,"Used original val, no upstream site",5.28,BF_annual,0.9813000000000004
84,bf_15_7274000_yr2009,"Used original val, no upstream site",7.655714285714287,BF_annual,2.9925285714285716
85,bf_15_7274000_yr2010,"Used original val, no upstream site",7.544285714285714,BF_annual,2.2242619047619043
86,bf_15_7274000_yr2011,"Used original val, no upstream site",3.8071428571428574,BF_annual,1.8224238095238097
87,bf_15_7274000_yr2012,"Used original val, no upstream site",3.4200000000000004,BF_annual,0.3515333333333334
88,bf_15_7274000_yr2013,"Used original val, no upstream site",6.015714285714287,BF_annual,1.5364952380952375
89,bf_15_7274000_yr2014,"Used original val, no upstream site",4.614285714285714,BF_annual,0.7722619047619046
90,bf_15_7274000_yr2015,"Used original val, no upstream site",7.75,BF_annual,2.6881
91,bf_15_7274000_yr2016,"Used original val, no upstream site",4.875714285714286,BF_annual,0.826495238095238
92,bf_15_7274000_yr2017,"Used original val, no upstream site",2.912857142857144,BF_annual,0.1860571428571428
93,bf_15_7274000_yr2018,"Used original val, no upstream site",7.872857142857143,BF_annual,3.368457142857143
94,bf_15_7274000_yr2019,"Used original val, no upstream site",9.694285714285714,BF_annual,4.960461904761907
95,bf_16_7280400_yr2000,"Used original val, no upstream site",3.5700000000000003,BF_annual,0.6009666666666665
96,bf_16_7280400_yr2001,"Used original val, no upstream site",6.278571428571429,BF_annual,2.5338809523809527
97,bf_16_7280400_yr2002,"Used original val, no upstream site",7.62,BF_annual,5.7951000000000015
98,bf_16_7280400_yr2003,"Used original val, no upstream site",7.345714285714287,BF_annual,4.717695238095239
99,bf_16_7280400_yr2007,"Used original val, no upstream site",3.687142857142857,BF_annual,0.6343904761904761
100,bf_16_7280400_yr2008,"Used original val, no upstream site",5.4228571428571435,BF_annual,1.1262571428571428
101,bf_17_7287150_yr2000,"Used original val, no upstream site",5.934285714285713,BF_annual,2.288095238095238
102,bf_17_7287150_yr2001,"Used original val, no upstream site",9.164285714285716,BF_annual,4.253895238095244
103,bf_17_7287150_yr2002,"Used original val, no upstream site",7.9385714285714295,BF_annual,0.6905142857142863
104,bf_17_7287150_yr2006,"Used original val, no upstream site",7.117142857142857,BF_annual,0.5175238095238095
105,bf_17_7287150_yr2007,"Used original val, no upstream site",5.130000000000001,BF_annual,0.13793333333333335
106,bf_17_7287150_yr2008,"Used original val, no upstream site",5.934285714285713,BF_annual,0.3847952380952382
107,bf_17_7287150_yr2009,"Used original val, no upstream site",9.87142857142857,BF_annual,4.557514285714286
108,bf_17_7287150_yr2010,"Used original val, no upstream site",6.841428571428572,BF_annual,0.13144761904761895
109,bf_18_7288280_yr2000,"Used original val, no upstream site",4.5914285714285725,BF_annual,3.7730476190476208
110,bf_18_7288280_yr2001,"Used original val, no upstream site",16.032857142857143,BF_annual,45.00029047619048
111,bf_18_7288280_yr2002,"Used original val, no upstream site",12.995714285714286,BF_annual,38.83312857142859
112,bf_18_7288280_yr2003,"Used original val, no upstream site",8.652857142857144,BF_annual,12.351557142857144
113,bf_18_7288280_yr2004,"Used original val, no upstream site",9.018571428571429,BF_annual,8.929347619047617
114,bf_18_7288280_yr2005,"Used original val, no upstream site",3.897142857142857,BF_annual,1.9487904761904762
115,bf_18_7288280_yr2006,"Used original val, no upstream site",6.3900000000000015,BF_annual,7.493333333333332
116,bf_18_7288280_yr2007,"Used original val, no upstream site",3.8300000000000014,BF_annual,1.1373666666666664
117,bf_18_7288280_yr2008,"Used original val, no upstream site",6.708571428571429,BF_annual,8.909347619047619
118,bf_18_7288280_yr2009,"Used original val, no upstream site",13.929999999999998,BF_annual,25.798766666666666
119,bf_18_7288280_yr2010,"Used original val, no upstream site",5.527142857142856,BF_annual,1.7118238095238096
120,bf_18_7288280_yr2011,"Used original val, no upstream site",5.471428571428571,BF_annual,7.294914285714285
121,bf_18_7288280_yr2012,"Used original val, no upstream site",2.4257142857142857,BF_annual,0.5737285714285715
122,bf_18_7288280_yr2013,"Used original val, no upstream site",7.840000000000002,BF_annual,12.977066666666664
123,bf_18_7288280_yr2014,"Used original val, no upstream site",4.555714285714285,BF_annual,3.8257619047619063
124,bf_18_7288280_yr2015,"Used original val, no upstream site",9.435714285714283,BF_annual,2.3809619047619033
125,bf_18_7288280_yr2018,"Used original val, no upstream site",14.315714285714286,BF_annual,27.165428571428585
126,bf_19_7288860_yr2011,Incremental inches calculated,62.84104196649118,BF_annual,49.67506190476192
127,bf_19_7288860_yr2012,Incremental inches calculated,104.01814072387951,BF_annual,89.73508095238097
128,bf_19_7288860_yr2013,Incremental inches calculated,239.4509150296716,BF_annual,317.77421428571427
129,bf_1_2469800_yr2000,"Used original val, no upstream site",2.18,BF_annual,0.040200000000000034
130,bf_1_2469800_yr2001,"Used original val, no upstream site",6.711428571428571,BF_annual,1.943414285714285
131,bf_1_2469800_yr2002,"Used original val, no upstream site",6.522857142857142,BF_annual,0.8169238095238092
132,bf_1_2469800_yr2003,"Used original val, no upstream site",11.584285714285715,BF_annual,4.2244285714285725
133,bf_1_2469800_yr2004,"Used original val, no upstream site",8.007142857142856,BF_annual,1.4493571428571428
134,bf_1_2469800_yr2005,"Used original val, no upstream site",9.655714285714286,BF_annual,2.0824952380952375
135,bf_1_2469800_yr2006,"Used original val, no upstream site",5.058571428571428,BF_annual,0.3954809523809522
136,bf_1_2469800_yr2007,"Used original val, no upstream site",4.742857142857143,BF_annual,0.49202380952380964
137,bf_1_2469800_yr2008,"Used original val, no upstream site",4.86,BF_annual,0.6687999999999998
138,bf_1_2469800_yr2009,"Used original val, no upstream site",12.117142857142856,BF_annual,15.115223809523808
139,bf_1_2469800_yr2010,"Used original val, no upstream site",8.92,BF_annual,1.1100666666666665
140,bf_1_2469800_yr2011,"Used original val, no upstream site",3.81,BF_annual,0.8071000000000002
141,bf_1_2469800_yr2012,"Used original val, no upstream site",4.704285714285715,BF_annual,0.5240285714285716
142,bf_1_2469800_yr2013,"Used original val, no upstream site",11.801428571428573,BF_annual,4.66544761904762
143,bf_1_2469800_yr2014,"Used original val, no upstream site",8.62142857142857,BF_annual,1.0016142857142856
144,bf_1_2469800_yr2015,"Used original val, no upstream site",4.9300000000000015,BF_annual,1.3205
145,bf_1_2469800_yr2016,"Used original val, no upstream site",8.385714285714286,BF_annual,1.6567619047619058
146,bf_1_2469800_yr2017,"Used original val, no upstream site",9.175714285714283,BF_annual,4.866161904761903
147,bf_1_2469800_yr2018,"Used original val, no upstream site",10.871428571428574,BF_annual,5.187647619047619
148,bf_1_2469800_yr2019,"Used original val, no upstream site",11.86,BF_annual,3.5625999999999993
149,bf_20_7288847_yr2011,"Used original val, no upstream site",2.272857142857143,BF_annual,1.1354904761904763
150,bf_20_7288847_yr2012,"Used original val, no upstream site",3.0971428571428565,BF_annual,1.1211904761904765
151,bf_20_7288847_yr2013,"Used original val, no upstream site",6.305714285714287,BF_annual,5.211995238095242
152,bf_21_7289350_yr2000,"Used original val, no upstream site",2.518571428571429,BF_annual,0.11668095238095237
153,bf_21_7289350_yr2001,"Used original val, no upstream site",5.299999999999999,BF_annual,1.3210666666666668
154,bf_21_7289350_yr2002,"Used original val, no upstream site",6.595714285714287,BF_annual,1.0487619047619043
155,bf_21_7289350_yr2003,"Used original val, no upstream site",7.545714285714285,BF_annual,1.753828571428572
156,bf_21_7289350_yr2004,"Used original val, no upstream site",7.490000000000001,BF_annual,2.527366666666667
157,bf_21_7289350_yr2005,"Used original val, no upstream site",5.297142857142857,BF_annual,0.8227238095238099
158,bf_21_7289350_yr2006,"Used original val, no upstream site",7.13857142857143,BF_annual,1.926514285714286
159,bf_21_7289350_yr2007,"Used original val, no upstream site",3.455714285714286,BF_annual,0.5389285714285713
160,bf_21_7289350_yr2008,"Used original val, no upstream site",5.064285714285715,BF_annual,1.1512285714285715
161,bf_21_7289350_yr2009,"Used original val, no upstream site",9.467142857142855,BF_annual,3.326857142857141
162,bf_21_7289350_yr2010,"Used original val, no upstream site",5.37,BF_annual,0.9664333333333337
163,bf_21_7289350_yr2011,"Used original val, no upstream site",3.92,BF_annual,1.9991666666666672
164,bf_21_7289350_yr2012,"Used original val, no upstream site",3.5471428571428567,BF_annual,0.7117238095238096
165,bf_21_7289350_yr2013,"Used original val, no upstream site",7.725714285714285,BF_annual,2.1602619047619047
166,bf_21_7289350_yr2014,"Used original val, no upstream site",5.9871428571428575,BF_annual,1.2829571428571436
167,bf_21_7289350_yr2015,"Used original val, no upstream site",7.282857142857143,BF_annual,2.1817238095238083
168,bf_21_7289350_yr2016,"Used original val, no upstream site",3.9528571428571433,BF_annual,0.308890476190476
169,bf_21_7289350_yr2017,"Used original val, no upstream site",3.8485714285714288,BF_annual,0.4291142857142858
170,bf_21_7289350_yr2018,"Used original val, no upstream site",6.761428571428572,BF_annual,0.8702142857142852
171,bf_21_7289350_yr2019,"Used original val, no upstream site",9.037142857142856,BF_annual,5.0801904761904755
172,bf_22_7289730_yr2000,Incremental inches calculated,4.456459926678328,BF_annual,2.595190476190477
173,bf_22_7289730_yr2001,Incremental inches calculated,12.201464491670391,BF_annual,10.9169
174,bf_22_7289730_yr2002,Incremental inches calculated,9.854169903183957,BF_annual,6.879333333333333
175,bf_22_7289730_yr2003,Incremental inches calculated,6.896238161306133,BF_annual,3.816928571428572
176,bf_22_7289730_yr2004,Incremental inches calculated,10.482377861399431,BF_annual,7.616857142857144
177,bf_22_7289730_yr2005,Incremental inches calculated,6.26483503564015,BF_annual,1.1428952380952386
178,bf_22_7289730_yr2006,Incremental inches calculated,7.5367537397739195,BF_annual,3.5573285714285716
179,bf_22_7289730_yr2007,Incremental inches calculated,3.610864135955652,BF_annual,1.2660238095238097
180,bf_22_7289730_yr2008,Incremental inches calculated,6.09970082549966,BF_annual,1.7346619047619043
181,bf_22_7289730_yr2009,Incremental inches calculated,13.52900681192394,BF_annual,14.437990476190476
182,bf_22_7289730_yr2010,Incremental inches calculated,5.713482530789363,BF_annual,0.7125571428571429
183,bf_22_7289730_yr2011,Incremental inches calculated,2.736166257689048,BF_annual,1.2276476190476193
184,bf_22_7289730_yr2012,Incremental inches calculated,4.746340186424327,BF_annual,0.49112380952380974
185,bf_22_7289730_yr2013,Incremental inches calculated,9.584715892039027,BF_annual,9.323157142857143
186,bf_22_7289730_yr2014,Incremental inches calculated,7.923649897670791,BF_annual,4.316847619047619
187,bf_22_7289730_yr2015,Incremental inches calculated,7.8946364113984915,BF_annual,4.516233333333333
188,bf_22_7289730_yr2016,Incremental inches calculated,6.190564893724952,BF_annual,2.454157142857144
189,bf_22_7289730_yr2018,Incremental inches calculated,8.799376451920757,BF_annual,4.184328571428574
190,bf_22_7289730_yr2019,Incremental inches calculated,10.06917138106273,BF_annual,22.790180952380943
191,bf_23_7290000_yr2000,Incremental inches calculated,5.147853266545104,BF_annual,2.5256476190476196
192,bf_23_7290000_yr2001,Incremental inches calculated,19.10195986815691,BF_annual,17.372761904761905
193,bf_23_7290000_yr2002,Incremental inches calculated,16.13093859416907,BF_annual,11.765433333333334
194,bf_23_7290000_yr2003,Incremental inches calculated,18.849007264200992,BF_annual,10.410261904761906
195,bf_23_7290000_yr2004,Incremental inches calculated,13.88992998441056,BF_annual,9.499790476190476
196,bf_23_7290000_yr2005,Incremental inches calculated,11.865981931397743,BF_annual,2.790561904761905
197,bf_23_7290000_yr2006,Incremental inches calculated,8.818191003635992,BF_annual,6.352980952380958
198,bf_23_7290000_yr2007,Incremental inches calculated,5.191583520056566,BF_annual,1.7725619047619048
199,bf_23_7290000_yr2008,Incremental inches calculated,9.176469857426241,BF_annual,5.441428571428571
200,bf_23_7290000_yr2009,Incremental inches calculated,29.798187685446106,BF_annual,34.95322857142858
201,bf_23_7290000_yr2010,Incremental inches calculated,11.994448183592276,BF_annual,4.071390476190475
202,bf_23_7290000_yr2011,Incremental inches calculated,3.696435306838013,BF_annual,1.8423333333333332
203,bf_23_7290000_yr2012,Incremental inches calculated,6.88774673102788,BF_annual,1.1291476190476193
204,bf_23_7290000_yr2013,Incremental inches calculated,10.831188488761091,BF_annual,15.588623809523808
205,bf_23_7290000_yr2014,Incremental inches calculated,12.256631877978736,BF_annual,8.586633333333335
206,bf_23_7290000_yr2015,Incremental inches calculated,9.15469467891112,BF_annual,8.624628571428572
207,bf_23_7290000_yr2016,Incremental inches calculated,10.893225500896447,BF_annual,4.77234761904762
209,bf_23_7290000_yr2018,Incremental inches calculated,14.022994867984336,BF_annual,8.186028571428572
210,bf_23_7290000_yr2019,Incremental inches calculated,20.657157324641886,BF_annual,33.35121428571427
211,bf_24_7352000_yr2000,"Used original val, no upstream site",3.4957142857142856,BF_annual,0.6564285714285715
212,bf_24_7352000_yr2001,"Used original val, no upstream site",8.965714285714286,BF_annual,9.713661904761901
213,bf_24_7352000_yr2002,"Used original val, no upstream site",7.549999999999999,BF_annual,1.6473000000000007
214,bf_24_7352000_yr2003,"Used original val, no upstream site",4.898571428571429,BF_annual,1.0022476190476186
215,bf_24_7352000_yr2004,"Used original val, no upstream site",10.58,BF_annual,19.67366666666667
216,bf_24_7352000_yr2005,"Used original val, no upstream site",7.415714285714286,BF_annual,1.7272619047619049
217,bf_24_7352000_yr2006,"Used original val, no upstream site",4.945714285714286,BF_annual,1.0282619047619044
218,bf_24_7352000_yr2007,"Used original val, no upstream site",6.54,BF_annual,2.775499999999999
219,bf_24_7352000_yr2008,"Used original val, no upstream site",2.5642857142857136,BF_annual,0.3423619047619048
220,bf_24_7352000_yr2009,"Used original val, no upstream site",5.5614285714285705,BF_annual,2.6370476190476193
221,bf_24_7352000_yr2010,"Used original val, no upstream site",3.812857142857143,BF_annual,0.2607238095238093
222,bf_24_7352000_yr2011,"Used original val, no upstream site",1.7557142857142856,BF_annual,0.1845619047619047
223,bf_24_7352000_yr2012,"Used original val, no upstream site",2.71,BF_annual,1.2502666666666664
224,bf_24_7352000_yr2013,"Used original val, no upstream site",5.414285714285714,BF_annual,1.4458619047619046
225,bf_24_7352000_yr2014,"Used original val, no upstream site",3.748571428571428,BF_annual,1.1890476190476191
226,bf_24_7352000_yr2015,"Used original val, no upstream site",6.247142857142857,BF_annual,3.340590476190477
227,bf_24_7352000_yr2016,"Used original val, no upstream site",5.935714285714285,BF_annual,3.7496952380952386
228,bf_24_7352000_yr2017,"Used original val, no upstream site",3.84,BF_annual,0.3372666666666665
229,bf_24_7352000_yr2018,"Used original val, no upstream site",6.534285714285715,BF_annual,6.868161904761905
230,bf_24_7352000_yr2019,"Used original val, no upstream site",8.424285714285713,BF_annual,6.734328571428569
231,bf_25_7364133_yr2000,"Used original val, no upstream site",4.958571428571429,BF_annual,1.347747619047619
232,bf_25_7364133_yr2001,"Used original val, no upstream site",15.734285714285715,BF_annual,23.844295238095253
233,bf_25_7364133_yr2002,"Used original val, no upstream site",10.202857142857141,BF_annual,8.570223809523808
234,bf_25_7364133_yr2003,"Used original val, no upstream site",7.167142857142856,BF_annual,24.473690476190473
235,bf_25_7364133_yr2004,"Used original val, no upstream site",13.34142857142857,BF_annual,11.374580952380951
236,bf_25_7364133_yr2005,"Used original val, no upstream site",7.238571428571428,BF_annual,3.131580952380952
237,bf_25_7364133_yr2006,"Used original val, no upstream site",3.8071428571428574,BF_annual,1.1240904761904764
238,bf_25_7364133_yr2007,"Used original val, no upstream site",6.769999999999999,BF_annual,3.141866666666666
239,bf_25_7364133_yr2008,"Used original val, no upstream site",9.814285714285717,BF_annual,7.828461904761904
240,bf_25_7364133_yr2009,"Used original val, no upstream site",20.568571428571428,BF_annual,56.706814285714294
241,bf_25_7364133_yr2010,"Used original val, no upstream site",7.418571428571429,BF_annual,2.7316809523809535
242,bf_25_7364133_yr2012,"Used original val, no upstream site",5.6014285714285705,BF_annual,6.372314285714288
243,bf_25_7364133_yr2013,"Used original val, no upstream site",10.955714285714283,BF_annual,16.1033619047619
244,bf_25_7364133_yr2014,"Used original val, no upstream site",5.087142857142856,BF_annual,8.166223809523812
245,bf_25_7364133_yr2015,"Used original val, no upstream site",10.12857142857143,BF_annual,14.115047619047612
246,bf_25_7364133_yr2017,"Used original val, no upstream site",7.097142857142857,BF_annual,9.879790476190477
247,bf_25_7364133_yr2018,"Used original val, no upstream site",17.83142857142857,BF_annual,39.87848095238095
248,bf_25_7364133_yr2019,"Used original val, no upstream site",14.578571428571427,BF_annual,21.505814285714294
253,bf_26_7364150_yr2014,"More runoff upstream than at gage, increment calculated",3.253877664295622,BF_annual,8.650514285714285
259,bf_27_7369680_yr2000,"Used original val, no upstream site",2.3200000000000003,BF_annual,0.11460000000000005
260,bf_27_7369680_yr2001,"Used original val, no upstream site",4.247142857142856,BF_annual,1.292890476190476
261,bf_27_7369680_yr2002,"Used original val, no upstream site",2.5285714285714285,BF_annual,0.3745809523809524
262,bf_27_7369680_yr2003,"Used original val, no upstream site",2.261428571428572,BF_annual,0.09458095238095238
263,bf_27_7369680_yr2004,"Used original val, no upstream site",5.2614285714285725,BF_annual,1.3520809523809518
264,bf_27_7369680_yr2005,"Used original val, no upstream site",1.7485714285714289,BF_annual,0.0987476190476191
265,bf_27_7369680_yr2006,"Used original val, no upstream site",2.1757142857142857,BF_annual,0.11776190476190478
266,bf_27_7369680_yr2007,"Used original val, no upstream site",2.2285714285714286,BF_annual,0.40418095238095236
267,bf_27_7369680_yr2008,"Used original val, no upstream site",3.125714285714285,BF_annual,0.8890952380952377
268,bf_27_7369680_yr2009,"Used original val, no upstream site",4.325714285714286,BF_annual,0.559795238095238
269,bf_27_7369680_yr2010,"Used original val, no upstream site",1.897142857142857,BF_annual,0.024623809523809527
270,bf_27_7369680_yr2011,"Used original val, no upstream site",1.14,BF_annual,0.0461
271,bf_27_7369680_yr2012,"Used original val, no upstream site",1.8228571428571427,BF_annual,0.0827571428571428
272,bf_27_7369680_yr2013,"Used original val, no upstream site",2.8714285714285714,BF_annual,0.6233142857142857
273,bf_27_7369680_yr2014,"Used original val, no upstream site",2.9914285714285715,BF_annual,0.518247619047619
274,bf_27_7369680_yr2015,"Used original val, no upstream site",2.6185714285714283,BF_annual,0.14934761904761895
275,bf_27_7369680_yr2016,"Used original val, no upstream site",4.3900000000000015,BF_annual,2.385133333333333
276,bf_27_7369680_yr2017,"Used original val, no upstream site",2.1614285714285715,BF_annual,0.3057809523809524
277,bf_27_7369680_yr2018,"Used original val, no upstream site",4.571428571428571,BF_annual,1.311180952380953
278,bf_27_7369680_yr2019,"Used original val, no upstream site",6.912857142857143,BF_annual,5.856290476190482
279,bf_28_2477000_yr2000,Incremental inches calculated,4.457586536496923,BF_annual,0.08736190476190478
280,bf_28_2477000_yr2001,Incremental inches calculated,11.586328657002769,BF_annual,3.6215904761904762
281,bf_28_2477000_yr2002,Incremental inches calculated,11.597677789507674,BF_annual,2.1934809523809524
282,bf_28_2477000_yr2003,Incremental inches calculated,20.38591643074953,BF_annual,4.421066666666671
283,bf_28_2477000_yr2004,Incremental inches calculated,15.203199004392404,BF_annual,3.368761904761907
284,bf_28_2477000_yr2005,Incremental inches calculated,13.996627369169587,BF_annual,3.933780952380953
285,bf_28_2477000_yr2006,Incremental inches calculated,8.070710881119716,BF_annual,0.7573619047619046
286,bf_28_2477000_yr2007,Incremental inches calculated,3.880344359673217,BF_annual,0.13186190476190474
287,bf_28_2477000_yr2008,Incremental inches calculated,6.890939960816119,BF_annual,1.0733619047619047
288,bf_28_2477000_yr2009,Incremental inches calculated,9.421917938691458,BF_annual,1.8450476190476186
289,bf_28_2477000_yr2010,Incremental inches calculated,9.220056386439786,BF_annual,0.8294666666666666
290,bf_28_2477000_yr2011,Incremental inches calculated,5.41925847412125,BF_annual,0.7341619047619046
291,bf_28_2477000_yr2012,Incremental inches calculated,10.71695610657754,BF_annual,0.9139571428571425
